date,close,volume,currency
2026-08-21,2.125,NOK,2026-08-22T07:38:59.379Z
2026-08-28,2.11,NOK,2026-08-29T10:47:51.124Z
2026-09-04,2.085,NOK,2026-09-05T13:37:51.547Z
2026-09-11,2.08,NOK,2026-09-13T06:17:07.106Z
