date,close,volume,currency
2026-08-21,300.85,DKK,2026-08-22T07:35:35.522Z
2026-08-28,295.5,DKK,2026-08-29T09:57:53.161Z
2026-09-04,298.9,DKK,2026-09-05T13:34:39.263Z
2026-09-11,276.45,DKK,2026-09-13T06:13:54.132Z
