date,close,volume,currency
2026-08-21,367,DKK,2026-08-22T07:37:19.417Z
2026-08-28,358,DKK,2026-08-29T10:34:54.086Z
2026-09-04,386.6,DKK,2026-09-05T13:36:42.959Z
2026-09-11,386.8,DKK,2026-09-13T06:15:59.546Z
