date,close,volume,currency
2026-08-21,163.1,NOK,2026-08-22T07:38:55.832Z
2026-08-28,167.7,NOK,2026-08-29T10:47:44.055Z
2026-09-04,168.1,NOK,2026-09-05T13:37:45.947Z
2026-09-11,175.2,NOK,2026-09-13T06:17:02.739Z
