date,close,volume,currency
2026-08-21,229.8,NOK,2026-08-22T07:39:15.054Z
2026-08-28,225.2,NOK,2026-08-29T10:48:19.726Z
2026-09-04,233.4,NOK,2026-09-05T13:38:09.106Z
2026-09-11,233.8,NOK,2026-09-13T06:17:25.305Z
