date,close,volume,currency
2026-08-21,56.15,SEK,2026-08-22T07:39:30.955Z
2026-08-28,54.45,SEK,2026-08-29T10:48:45.106Z
2026-09-04,52.3,SEK,2026-09-05T13:38:31.087Z
2026-09-11,49.02,SEK,2026-09-13T06:17:49.071Z
