date,close,volume,currency
2026-08-21,429.8,SEK,2026-08-22T07:39:28.902Z
2026-08-28,443,SEK,2026-08-29T10:48:42.068Z
2026-09-04,451.4,SEK,2026-09-05T13:38:28.356Z
2026-09-11,452,SEK,2026-09-13T06:17:46.300Z
