date,close,volume,currency
2026-08-21,380.8,SEK,2026-08-22T07:39:25.474Z
2026-08-28,393.1,SEK,2026-08-29T10:48:36.469Z
2026-09-04,390.1,SEK,2026-09-05T13:38:23.229Z
2026-09-11,385.2,SEK,2026-09-13T06:17:40.353Z
