date,close,volume,currency
2026-08-21,94.14,DKK,2026-08-22T07:36:02.041Z
2026-08-28,96.28,DKK,2026-08-29T10:02:55.480Z
2026-09-04,96.14,DKK,2026-09-05T13:35:09.425Z
2026-09-11,93.72,DKK,2026-09-13T06:14:23.058Z
